944,38,278,143,496,817,892,576,807,179,976,147,63,326,106,157,950,858,840,257
192,508,473,323,29,263,780,961,537,833,398,452,254,949,658,255,134,854,400,195
753,86,405,73,209,102,832,921,389,260,582,467,230,809,103,223,923,831,716,773
0,974,439,456,546,908,911,746,885,220,57,292,826,747,262,62,980,645,355,69
878,206,464,103,809,8,831,773,921,608,832,299,663,102,703,923,694,73,519,468
62,645,69,987,665,96,787,980,292,826,177,643,591,340,911,417,851,992,369,887
472,224,877,319,994,455,478,66,127,754,971,729,595,733,692,704,624,162,722,402
70,660,853,203,587,559,590,120,253,218,422,339,425,806,695,39,1,397,54,14
500,397,919,14,801,736,339,542,104,763,695,997,422,895,668,846,187,119,544,702
990,9,245,740,705,647,77,100,190,947,737,903,552,465,829,685,145,486,174,743
409,699,43,927,438,197,592,441,13,790,67,627,476,510,377,450,637,32,784,955
37,599,125,970,428,243,761,55,973,404,112,453,93,618,803,287,130,619,581,468
200,436,861,581,939,130,972,383,863,515,437,511,869,237,119,893,453,421,763,936
532,337,808,94,675,917,871,953,607,530,72,719,27,922,778,205,678,875,269,549
688,738,601,862,462,335,635,381,517,168,378,399,525,723,638,641,800,492,628,202
489,277,199,266,631,562,726,815,432,541,315,36,375,792,74,314,531,619,243,741
812,251,173,79,948,213,684,284,995,228,191,250,110,563,570,907,460,10,425,806
114,988,795,274,217,872,874,568,984,610,34,429,749,983,294,889,555,762,679,879
873,529,487,986,401,75,214,444,44,45,751,403,593,639,477,683,135,11,259,415
21,417,696,340,992,691,643,488,851,564,549,987,96,571,871,69,665,778,953,787
572,109,777,186,182,141,958,140,171,418,617,393,116,7,92,482,682,215,588,709
977,534,538,858,268,840,63,962,147,189,172,759,892,106,157,326,234,807,257,372
905,189,962,268,190,737,538,534,705,685,245,385,947,465,234,759,359,840,371,9
913,59,408,766,820,620,993,451,540,208,867,23,724,836,721,942,50,491,655,105
291,755,139,827,495,906,99,175,6,509,931,565,745,239,348,589,334,301,554,822
815,277,199,365,768,489,74,36,541,792,432,726,531,314,619,243,287,663,970,93
440,640,313,33,435,72,607,162,757,652,771,719,261,595,733,298,337,704,965,26
441,955,790,438,982,783,627,13,788,902,699,476,43,32,636,433,409,197,592,656
231,849,276,462,399,641,492,202,215,307,738,410,333,628,364,688,335,393,418,862
914,890,543,897,823,187,39,54,936,893,493,997,218,237,511,241,14,515,329,835
286,248,28,427,712,845,388,602,583,503,603,122,474,386,281,283,82,446,333,664
601,862,918,842,589,688,364,184,90,931,525,335,738,334,800,638,822,517,168,635
395,159,930,252,978,347,332,240,61,964,166,731,311,901,650,844,338,776,966,720
515,237,511,861,436,893,939,936,972,437,204,897,863,246,329,187,362,200,763,493
259,403,310,4,883,986,49,401,626,630,487,634,751,536,368,873,44,304,935,444
234,759,905,538,840,326,976,372,179,268,892,576,534,189,962,371,977,63,858,685
82,664,845,341,474,781,391,396,602,283,388,380,943,427,183,876,286,712,770,28
616,996,830,768,151,815,74,909,277,199,36,793,708,365,489,236,792,541,531,314
602,427,712,286,583,28,281,283,503,380,122,474,603,845,446,876,248,82,774,781
582,230,741,86,923,405,315,349,352,832,102,809,562,773,921,103,608,8,631,266
674,667,84,981,262,765,933,747,868,424,908,885,746,707,456,546,57,78,713,911
396,781,664,183,341,82,770,474,386,943,876,283,847,902,845,602,636,388,446,430
545,945,76,723,588,482,346,504,635,517,611,168,698,171,682,215,399,393,492,418
418,171,215,492,182,777,588,399,276,482,370,392,378,545,945,109,462,723,140,572
448,160,198,625,325,445,480,859,247,716,519,818,985,344,956,703,123,299,767,223
382,159,930,978,347,252,240,332,61,650,964,166,311,901,731,844,338,653,776,966
391,183,781,664,770,341,82,474,876,943,283,847,386,902,636,430,602,845,969,982
14,997,339,358,422,695,187,500,39,203,919,763,736,801,70,542,104,668,895,846
537,29,866,598,961,263,508,780,323,255,351,937,473,452,833,192,254,854,400,658
492,215,462,276,378,393,418,588,849,635,171,738,723,231,364,392,945,688,545,482
854,134,658,254,452,646,780,473,961,508,579,327,121,586,514,152,351,161,29,651
986,487,751,873,44,634,368,444,49,403,259,630,529,593,304,384,415,4,536,310
756,704,624,584,298,533,328,485,729,68,478,435,757,66,771,20,345,595,301,692
4,310,384,259,986,49,883,630,487,626,256,401,188,368,634,751,873,529,998,44
112,55,194,973,710,428,761,125,453,618,232,599,803,47,468,863,130,437,93,581
352,753,86,582,389,230,209,102,73,832,921,741,923,809,103,773,349,315,8,608
10,676,570,799,250,110,228,684,149,672,153,995,322,912,251,434,173,366,330,553
212,180,65,644,31,424,697,957,412,580,782,431,728,765,940,513,269,989,205,539
913,620,820,59,373,993,766,867,208,724,836,942,540,721,451,50,491,655,23,81
360,699,43,438,927,197,592,13,441,476,790,510,627,67,377,450,32,637,784,955
307,202,628,641,333,231,378,335,603,503,638,122,849,28,583,738,462,276,712,862
88,594,461,458,290,659,320,331,249,707,220,158,967,285,57,805,915,784,926,885
644,580,697,957,407,6,940,175,431,782,212,31,180,622,495,827,65,424,345,139
965,785,27,261,675,652,719,778,953,564,549,871,607,488,313,33,72,363,691,696
343,794,18,115,41,748,673,600,275,227,475,924,124,117,499,956,295,767,505,577
304,779,593,44,444,689,751,798,536,45,928,167,634,457,401,11,512,769,265,935
506,342,828,521,150,136,821,22,959,174,486,145,647,903,19,449,552,740,170,77
369,21,340,696,643,992,691,987,488,851,96,69,549,564,665,980,871,787,571,62
393,171,215,182,492,777,588,399,276,482,370,392,378,109,545,945,462,572,140,723
101,56,920,834,677,273,760,735,527,605,857,557,669,169,526,471,454,764,929,131
687,941,498,966,850,960,569,714,225,720,964,166,58,730,633,632,844,332,573,318
702,869,119,895,668,104,138,542,91,148,561,801,763,752,846,972,544,500,919,825
695,339,203,397,853,14,358,500,736,919,590,70,997,846,801,39,357,542,187,544
64,706,302,15,50,491,35,836,802,296,135,683,336,578,655,208,3,639,48,214
65,212,180,407,31,674,390,667,697,644,957,84,782,431,580,412,264,940,690,989
1,253,559,587,806,660,563,907,812,120,483,213,366,284,357,810,79,948,70,218
466,512,734,80,265,11,48,477,680,507,928,3,838,336,578,791,81,45,848,789
712,388,602,286,28,583,503,122,380,603,281,283,845,446,474,248,876,774,82,781
761,453,125,404,112,55,130,599,581,232,863,973,194,710,437,361,618,803,468,37
749,568,679,610,217,872,274,727,762,238,114,367,988,874,294,952,34,555,744,795
690,847,264,300,969,770,876,297,17,446,774,520,528,283,636,781,281,396,474,728
205,269,513,940,94,180,678,622,212,808,407,922,875,65,412,532,989,20,644,26
726,619,631,365,243,489,266,287,349,541,93,277,315,562,199,663,741,970,314,792
656,32,865,597,926,805,783,898,476,13,788,629,98,510,955,784,331,592,197,982
322,912,553,2,153,672,330,165,654,819,566,156,585,149,799,547,676,406,195,523
640,757,704,771,162,298,376,595,440,33,402,68,345,72,733,26,756,313,607,337
861,383,515,437,863,237,200,939,511,362,893,204,972,581,936,130,246,329,453,232
863,204,861,232,436,453,246,581,130,329,383,761,237,428,515,200,241,897,701,404
13,43,476,699,441,197,592,377,409,510,790,360,32,955,783,627,865,433,926,982
0,974,353,746,885,220,57,456,546,908,747,911,262,458,707,292,594,826,981,411
376,313,640,33,162,435,652,72,607,733,261,757,595,719,771,965,704,298,337,675
790,377,627,438,955,699,902,13,783,43,409,982,360,476,788,197,592,32,183,510
991,882,535,824,306,92,682,839,611,116,51,140,317,85,346,469,482,983,888,141
235,924,124,133,894,899,295,600,673,117,18,998,216,275,502,748,41,484,718,651
44,593,415,45,751,304,928,779,401,873,11,529,75,634,512,477,689,536,368,798
859,325,480,160,394,956,625,247,448,198,985,818,767,716,505,344,227,519,475,223
281,774,876,283,297,122,583,300,602,847,603,388,520,503,474,427,712,770,430,781
744,860,870,910,555,294,40,282,34,879,490,155,24,874,518,762,89,925,952,85
394,198,160,625,519,325,716,445,480,859,247,703,299,344,818,985,123,956,767,831
170,19,154,959,22,743,681,242,821,811,100,829,814,740,136,174,9,486,990,150
285,967,249,784,158,510,67,592,197,331,927,659,43,637,320,926,290,476,865,805
540,23,993,766,820,620,208,913,408,373,59,942,724,867,81,721,105,791,848,507
254,658,854,400,134,780,473,508,961,646,327,579,351,121,29,586,161,537,514,398
761,428,130,863,232,404,581,125,112,437,55,599,710,194,973,204,861,618,436,200
857,273,101,677,920,169,267,834,856,852,666,419,293,557,471,760,764,56,929,233
971,595,356,733,472,162,877,224,478,66,319,704,729,994,435,127,402,640,754,440
546,908,911,974,292,0,826,353,439,262,746,885,980,747,981,57,62,96,220,69
167,265,80,928,798,689,769,779,415,512,789,593,680,210,838,289,11,45,507,426
594,88,411,707,220,57,461,915,885,746,713,331,629,290,659,805,747,597,320,868
615,837,642,271,111,280,614,653,338,954,901,311,222,61,240,650,193,347,776,978
191,948,79,284,558,213,173,164,251,810,775,812,366,483,316,904,995,563,896,907
411,88,594,290,659,320,458,249,331,158,967,285,220,784,707,57,805,926,450,915
738,399,378,364,688,492,635,215,276,335,862,601,641,849,231,517,202,588,723,393
178,144,236,708,793,909,151,176,830,177,387,887,591,787,665,616,996,768,851,571
878,354,831,206,299,694,103,809,921,8,773,608,47,832,102,663,73,468,923,803
685,245,190,552,77,903,359,705,737,647,990,372,9,905,947,145,740,189,100,486
48,734,426,3,336,578,81,512,80,655,296,11,791,265,507,35,680,477,838,942
260,42,209,223,753,742,577,352,505,73,499,767,716,86,475,102,227,198,921,832
803,618,973,93,287,55,194,663,47,112,206,710,404,599,619,694,608,8,125,773
816,317,60,900,312,839,612,226,25,880,7,606,116,709,617,535,258,888,958,442
494,132,693,951,12,53,83,229,129,324,288,244,107,934,108,514,671,750,221,121
764,929,71,557,596,760,233,834,864,169,201,852,920,293,758,666,856,677,211,267
224,356,319,66,478,994,127,729,754,877,455,692,971,624,722,595,402,704,328,301
508,254,452,658,780,134,854,400,961,646,351,327,121,904,29,514,537,398,192,579
283,781,876,602,82,664,388,386,391,845,770,446,396,427,281,847,712,341,583,286
227,499,505,767,577,742,115,794,343,42,956,223,859,445,325,480,260,414,716,160
13,43,510,592,197,32,438,865,926,433,784,783,805,656,699,158,331,377,285,450
11,75,512,639,45,802,426,928,683,135,214,466,529,48,593,444,265,80,873,734
66,729,472,127,224,319,356,624,994,692,754,402,328,704,455,722,301,584,877,756
999,968,524,309,97,605,527,735,526,669,649,58,56,185,633,131,318,225,569,211
325,445,859,160,625,247,394,956,985,818,448,198,344,767,716,123,519,505,227,475
796,841,5,551,95,938,786,222,891,137,946,193,575,732,632,111,963,642,776,305
545,392,588,76,945,346,682,611,171,92,723,140,393,418,504,777,215,306,182,492
810,907,563,284,213,806,120,54,79,823,559,948,812,660,218,425,460,366,1,558
502,718,152,586,216,579,651,670,899,886,235,161,443,924,854,275,400,600,961,134
533,584,756,989,20,328,624,402,68,301,298,622,345,940,704,729,26,692,755,757
174,145,647,903,77,740,552,990,100,22,359,9,959,150,245,821,136,705,828,465
986,49,630,401,368,873,403,529,4,310,259,751,384,883,44,626,444,634,75,593
549,564,871,953,778,21,696,369,691,417,917,27,785,340,675,992,643,78,413,363
365,199,277,541,266,36,792,726,631,815,432,562,531,314,74,375,315,243,768,619
24,518,870,860,567,40,910,613,282,118,16,925,447,196,744,155,501,89,698,219
35,296,50,655,836,578,336,64,3,208,81,48,423,942,620,466,993,15,734,302
215,399,276,393,418,849,378,462,588,171,182,635,231,392,777,738,945,723,482,545
241,835,897,329,979,246,204,701,543,623,914,237,890,379,437,893,232,511,30,383
132,693,470,53,129,229,12,951,514,107,83,288,244,121,324,108,316,934,327,221
827,175,139,6,374,291,565,348,755,99,931,272,184,589,842,906,918,90,509,412
944,576,350,38,179,976,892,143,326,817,840,63,807,759,147,234,106,385,858,157
725,539,898,629,98,713,597,656,915,868,17,728,433,788,783,32,707,805,31,969
941,687,420,225,569,573,58,318,649,850,960,966,633,309,97,720,524,968,999,479
475,227,505,577,767,742,42,115,223,794,343,260,859,956,445,467,325,480,716,414
919,736,846,358,801,542,104,895,544,695,668,422,339,397,609,763,14,702,119,421
16,118,800,698,525,219,168,613,567,925,517,518,504,723,635,196,822,945,282,490
484,718,152,216,586,651,579,899,235,670,886,443,924,275,600,161,124,748,41,854
603,122,583,712,28,427,281,388,286,602,446,774,628,410,380,283,638,297,307,333
76,346,698,545,945,392,723,925,168,517,611,482,501,635,118,588,51,306,16,155
767,742,499,475,577,227,223,42,260,859,445,716,115,956,467,198,325,794,480,394
342,416,150,136,821,828,521,959,22,174,486,145,19,449,170,647,740,903,100,552
680,838,848,289,789,791,80,734,265,426,105,466,81,48,942,512,457,3,721,11
780,961,473,452,254,658,351,854,400,134,29,537,646,398,161,327,192,323,579,263
906,554,239,550,755,745,822,291,334,374,621,139,196,219,301,827,931,589,495,722
592,197,476,43,784,13,865,926,450,285,158,967,32,331,438,805,249,433,699,409
893,515,237,936,383,939,972,187,436,861,897,763,204,997,379,329,246,437,493,119
11,426,928,477,265,80,45,466,734,593,48,75,444,457,639,680,507,44,802,838
269,205,678,922,875,808,431,181,530,94,78,532,917,363,940,337,622,407,26,262
121,229,327,129,693,107,12,132,316,904,494,53,775,470,646,164,134,83,254,658
511,383,237,893,936,939,436,861,972,187,897,204,763,437,246,329,863,997,493,119
881,888,258,984,312,317,839,606,535,983,60,226,816,882,469,795,442,991,900,824
168,635,723,525,800,945,501,698,364,392,504,545,688,601,76,462,738,588,399,346
567,613,490,16,118,24,40,925,282,910,860,501,196,870,698,219,155,447,800,504
703,299,198,716,831,448,394,160,878,73,625,445,325,859,480,921,223,354,123,344
297,774,300,528,446,281,690,272,90,321,638,122,603,430,847,348,503,876,583,565
416,828,506,342,150,136,821,22,174,486,959,145,903,647,552,77,19,740,449,170
609,544,846,736,919,590,500,695,801,853,542,422,702,104,895,358,339,203,421,668
819,585,156,165,937,255,2,553,654,434,263,912,330,833,323,547,322,566,153,672
97,968,999,309,479,526,649,185,131,318,58,669,605,527,735,225,633,56,211,569
800,219,168,501,517,822,334,381,601,698,635,16,118,613,364,723,688,567,589,504
669,131,185,524,527,605,999,735,97,968,211,56,479,760,309,649,201,58,419,126
605,735,56,669,526,479,999,968,524,131,419,185,97,760,309,211,649,318,834,101
321,272,520,717,300,348,690,297,565,90,774,184,430,918,842,782,264,931,446,827
873,368,75,214,487,401,444,45,44,986,477,639,593,683,135,751,11,802,928,415
922,875,808,917,78,678,513,269,205,363,181,871,532,94,953,488,643,549,21,778
314,792,541,36,489,199,243,970,277,74,365,726,432,815,768,266,631,619,562,375
94,337,363,808,26,72,607,205,622,345,269,675,530,678,922,513,719,771,33,940
485,584,756,989,328,20,624,402,68,301,298,622,345,704,940,729,692,755,26,745
268,962,371,189,977,538,372,840,737,759,947,858,905,234,385,705,190,63,326,172
882,442,991,839,824,317,306,92,51,116,888,682,85,611,983,469,516,140,312,881
634,304,779,935,751,689,415,798,44,574,444,593,401,167,210,769,259,87,146,45
398,29,598,866,961,263,508,323,780,351,255,937,473,452,192,833,254,854,658,400
840,759,534,234,268,371,385,962,326,977,372,189,905,976,892,858,63,179,147,737
497,98,17,898,725,728,969,788,656,636,629,264,982,597,31,713,783,433,915,868
451,23,993,820,766,620,208,913,408,373,59,942,724,81,867,721,105,791,848,507
792,314,531,489,36,199,365,726,277,243,432,970,74,631,266,815,619,562,768,37
104,801,895,668,702,119,500,421,763,846,919,358,736,869,544,561,972,148,609,91
890,914,379,493,897,241,835,979,671,750,329,934,246,623,108,30,39,237,204,936
609,846,736,919,500,801,561,542,522,104,895,702,148,421,91,668,358,695,119,869
392,945,76,346,723,482,588,504,635,611,517,698,168,682,171,215,399,393,418,492
456,908,911,974,292,826,0,353,439,980,262,746,885,747,62,96,981,57,69,220
566,654,330,195,833,156,949,153,553,192,672,912,323,149,937,739,263,855,255,434
975,113,657,52,884,811,242,681,814,136,821,959,19,170,22,449,174,154,486,743
564,488,778,953,871,27,785,21,696,675,691,369,917,417,413,965,340,363,992,719
554,621,196,239,509,906,745,822,334,219,722,613,755,301,692,567,291,518,16,374
841,796,481,938,95,891,137,5,632,193,786,575,946,730,732,776,222,844,714,731
903,77,145,647,465,359,990,486,685,245,174,740,9,190,100,705,737,947,829,22
912,434,330,153,322,654,672,566,2,156,547,819,149,165,585,195,799,833,676,937
239,621,550,745,509,906,722,301,196,692,755,822,291,334,374,328,219,139,624,613
294,34,744,447,874,879,860,910,870,762,610,40,155,282,85,983,988,490,114,952
89,308,686,952,238,762,727,870,744,679,447,860,490,294,610,555,910,40,429,282
471,834,169,764,920,929,852,71,760,677,293,666,856,267,233,273,596,101,419,864
896,460,775,316,108,750,671,107,810,164,12,904,83,284,191,934,948,483,213,79
806,660,425,907,1,563,587,253,120,483,810,213,357,218,284,812,54,70,823,79
843,804,709,880,617,612,7,25,958,141,900,186,469,816,116,60,226,140,317,312
148,91,702,421,138,825,752,869,661,544,846,895,609,542,104,801,119,668,772,919
266,315,631,365,277,815,741,199,489,349,432,230,726,389,582,996,923,36,616,541
907,483,806,810,213,559,284,120,79,425,812,660,1,948,54,366,823,253,587,218
549,778,488,953,871,785,27,696,691,21,369,675,413,417,965,992,917,340,719,363
348,272,717,321,184,931,842,90,495,827,139,918,589,528,291,374,520,381,755,334
547,330,654,195,153,553,672,833,912,149,156,949,434,192,739,323,322,995,855,819
518,613,16,118,490,925,24,501,40,282,698,196,219,910,860,870,800,155,525,504
429,749,217,274,872,610,889,679,114,367,727,988,762,238,874,294,34,795,555,952
225,58,633,687,941,420,649,498,318,309,850,960,97,573,966,968,524,720,999,479
10,250,110,406,676,684,228,799,149,995,672,251,366,173,153,812,195,912,322,566
851,992,691,887,591,340,696,787,369,417,665,21,987,564,488,643,549,69,177,96
370,186,109,141,958,777,182,617,7,140,116,171,92,418,709,393,612,682,880,482
318,649,225,58,498,941,687,569,732,309,648,946,420,916,633,142,963,479,128,938
87,146,935,210,769,798,689,536,779,304,634,167,415,751,457,44,593,444,928,401
776,193,891,137,632,730,844,731,954,714,311,166,332,252,551,964,901,338,841,978
179,976,496,326,892,944,350,759,234,38,840,385,143,63,278,538,147,807,817,858
742,499,42,505,475,227,767,223,260,467,115,794,209,343,859,716,445,956,198,753
336,3,296,655,35,48,491,81,466,734,50,942,836,426,802,64,791,208,15,302
152,586,718,651,484,502,854,400,216,670,134,886,658,452,646,254,780,961,161,508
957,697,644,782,412,99,407,31,717,212,728,180,755,65,424,940,264,431,622,17
130,863,453,200,761,428,437,861,125,436,362,232,404,112,599,204,55,383,361,246
389,230,741,86,405,923,315,349,352,102,832,562,809,773,921,266,103,631,753,608
503,122,603,712,427,281,388,28,602,286,446,774,283,380,297,474,628,876,410,248
533,328,485,624,756,402,301,729,692,989,20,68,704,745,478,66,298,755,239,345
165,2,819,523,434,553,322,156,912,654,330,153,937,672,566,547,255,833,263,149
152,579,718,670,484,502,161,651,216,854,961,400,780,452,134,658,254,886,646,508
253,1,425,660,559,806,357,907,563,120,70,483,812,213,218,810,366,284,79,54
392,482,945,545,215,171,393,723,418,492,76,399,635,346,777,462,504,182,517,276
931,842,184,918,381,334,90,565,822,348,139,272,601,827,291,862,525,495,321,800
853,203,695,422,339,357,736,70,919,522,500,609,846,544,397,358,14,801,997,542
887,787,851,665,571,177,992,176,340,987,355,645,691,69,417,369,696,62,96,21
197,510,43,476,13,438,784,450,865,32,926,699,285,409,967,158,360,331,927,67
444,44,415,45,928,304,779,751,11,689,512,798,401,167,477,536,75,873,457,529
411,88,458,461,220,290,659,707,320,57,331,249,915,158,885,746,967,285,805,784
162,733,971,455,435,704,640,440,402,376,478,356,472,757,66,729,771,298,756,224
71,929,758,864,764,471,201,233,126,557,760,211,797,46,142,293,932,834,852,163
629,656,433,805,865,926,32,915,898,713,497,331,98,783,784,476,158,725,788,13
866,398,537,255,29,263,323,833,351,961,192,508,780,654,547,566,473,330,452,855
125,361,55,973,428,37,112,404,761,618,803,468,93,453,287,970,194,243,710,619
18,673,748,41,275,924,124,414,235,443,117,295,216,343,794,886,894,133,115,651
688,862,364,381,738,335,462,517,635,525,918,168,638,800,842,589,90,184,723,378
388,427,712,283,474,583,286,281,28,845,446,122,380,503,603,876,82,781,386,774
503,122,583,281,712,28,427,388,286,446,774,602,628,410,638,297,283,520,380,307
270,818,344,625,123,288,53,221,394,244,129,448,132,494,693,646,470,198,121,229
527,735,56,479,669,526,999,968,524,131,97,185,419,309,760,211,649,318,58,101
226,312,60,816,258,900,469,317,881,888,25,516,839,612,880,535,709,7,804,116
72,33,719,337,675,261,363,532,652,313,376,965,771,27,757,26,640,413,440,94
8,773,663,923,809,103,206,349,354,832,921,741,878,287,102,93,86,619,230,468
544,846,736,522,919,500,561,801,542,702,895,104,148,91,421,358,668,695,869,422
762,429,679,568,727,749,294,274,217,238,874,872,555,34,114,988,367,952,744,889
682,306,346,92,824,51,991,482,76,442,545,140,882,392,504,945,116,535,588,85
880,709,7,617,25,469,900,804,843,560,958,816,141,60,116,186,317,226,839,312
567,16,518,118,501,490,196,24,219,925,698,40,282,800,525,910,860,870,168,822
653,271,61,338,650,901,240,280,311,459,347,954,615,642,978,837,111,193,776,252
459,837,271,642,111,280,614,653,338,954,901,222,311,61,650,240,193,347,776,978
996,768,387,815,74,277,199,36,562,489,365,830,266,792,541,631,531,151,314,726
7,958,709,612,141,843,186,880,560,572,116,804,370,25,469,109,140,900,92,816
973,803,468,55,194,112,93,404,710,47,599,287,125,663,694,428,761,206,619,453
432,287,726,93,243,663,631,349,803,468,970,608,365,266,489,541,8,923,773,37
820,208,993,408,836,913,50,540,766,491,724,373,451,867,655,942,59,296,35,23
554,239,745,722,550,692,301,509,906,196,328,755,127,624,754,291,822,729,374,334
345,26,940,20,68,298,94,989,771,337,757,532,431,756,485,72,533,205,269,412
701,30,979,303,835,241,493,329,246,711,324,813,204,934,897,710,232,951,694,47
328,584,729,301,402,692,756,533,485,478,66,704,745,127,722,472,239,621,68,319
160,247,480,325,394,818,985,445,448,344,859,198,123,956,604,519,221,716,270,767
256,883,188,4,310,49,403,998,117,986,384,295,487,259,894,133,401,124,673,924
790,441,902,377,699,438,955,409,360,943,13,982,43,183,783,476,788,197,592,32
410,202,641,307,335,333,231,638,603,503,378,738,862,122,688,462,583,364,28,849
597,713,915,656,497,898,433,725,805,707,865,926,32,868,98,539,331,458,783,788
49,487,986,403,4,310,883,401,259,384,751,44,634,444,593,304,415,536,779,935
266,315,562,365,432,349,726,489,741,277,199,619,815,923,541,230,243,287,663,389
730,137,891,575,844,776,731,714,193,166,964,332,551,252,954,420,841,311,930,796
569,309,58,225,960,850,649,968,97,999,479,318,524,420,687,941,720,498,966,573
536,751,304,401,779,935,415,44,259,444,689,593,384,986,798,403,487,574,873,4
517,723,168,945,462,364,392,545,688,588,738,399,76,601,525,504,492,800,698,215
982,788,969,17,98,955,783,898,539,377,183,770,396,264,656,430,902,391,847,441
67,927,450,249,285,967,592,197,360,320,409,510,659,784,158,290,43,699,331,476
335,862,628,90,918,601,688,738,603,381,410,364,641,520,202,122,503,842,774,307
683,135,802,75,214,477,15,302,706,11,529,512,45,48,873,466,426,336,368,578
435,376,440,757,162,771,33,704,72,298,595,313,607,733,345,26,68,337,402,652
202,307,231,410,628,333,378,335,849,462,738,276,638,399,688,862,364,492,215,603
111,459,280,615,837,271,954,222,338,614,901,311,653,193,61,776,481,575,240,841
417,96,980,21,369,987,340,69,62,78,696,826,992,917,292,488,665,691,355,851
412,580,697,957,407,782,31,212,6,180,65,431,424,940,728,20,622,765,374,264
355,62,665,69,987,787,96,980,591,292,826,911,340,643,851,546,417,456,992,974
134,658,400,854,254,452,327,473,121,780,514,508,961,579,129,229,904,53,693,270
77,990,740,903,145,359,552,100,486,174,9,245,705,190,465,947,685,737,829,22
963,732,916,946,305,938,128,142,573,95,786,700,797,796,551,5,841,126,481,211
318,58,97,225,309,524,573,968,569,999,633,479,687,498,526,941,669,420,605,527
653,61,240,614,347,901,338,978,311,271,954,280,395,382,252,459,159,615,642,930
886,216,718,152,579,502,484,586,275,748,41,600,235,400,854,646,134,670,899,658
261,313,965,719,413,33,607,675,27,376,440,785,72,778,953,640,337,564,549,363
614,61,650,240,338,271,901,311,347,280,954,978,459,615,642,837,111,193,252,776
547,330,566,156,833,553,153,912,195,672,819,937,434,323,949,255,149,192,263,322
296,578,35,3,336,491,81,48,836,50,942,466,208,734,64,724,791,426,620,105
433,597,898,32,865,783,629,788,98,805,926,476,13,497,982,955,539,713,510,915
975,52,548,884,113,811,814,242,681,136,821,19,959,170,22,449,154,174,486,743
134,254,400,854,452,646,473,780,508,961,327,121,579,514,351,586,904,29,129,152
290,320,249,967,285,158,461,331,411,88,784,450,594,805,926,510,67,458,865,592
559,806,587,425,120,1,253,907,357,563,70,218,483,54,823,810,39,213,284,812
752,825,772,91,148,138,267,666,856,293,561,852,869,421,169,702,119,233,895,932
932,46,233,772,293,596,71,758,666,661,852,856,764,929,267,471,825,864,557,169
608,8,773,287,206,93,923,349,619,468,803,809,103,354,432,618,741,878,832,921
82,341,391,386,781,396,474,183,845,283,943,770,876,602,388,847,427,902,446,380
787,987,355,69,62,591,645,340,96,851,992,887,417,177,643,980,369,571,696,21
293,856,852,267,169,661,772,557,825,233,834,752,920,677,471,273,764,71,929,91
674,390,84,981,262,765,933,747,868,424,908,78,746,885,456,546,707,911,826,57
104,895,119,542,801,763,702,421,869,972,500,358,846,919,939,736,138,561,148,91
526,131,527,185,605,56,735,760,524,211,999,968,97,479,419,309,201,649,126,864
161,586,484,152,579,718,502,961,780,29,854,452,400,651,508,216,658,134,254,473
750,108,896,934,83,951,558,12,107,470,316,30,543,324,890,494,693,775,132,229
153,149,912,330,553,799,322,434,676,566,654,547,406,195,10,250,570,2,995,156
18,600,924,124,41,748,414,117,275,295,443,235,343,894,998,794,133,115,216,886
667,390,84,981,765,262,933,747,868,424,908,78,885,746,707,456,546,713,911,57
27,719,965,953,778,413,785,607,261,871,363,549,564,652,72,488,33,337,532,313
799,406,10,570,250,149,110,672,684,228,153,995,912,322,330,566,251,434,195,553
920,273,101,834,169,857,557,419,454,852,267,856,666,293,471,760,764,929,56,825
922,875,808,513,269,530,205,78,181,917,94,431,363,532,84,981,871,337,953,940
727,238,429,762,610,749,568,952,217,274,872,294,686,555,114,874,744,34,308,556
507,838,289,789,848,791,80,265,734,426,466,105,81,512,457,48,942,928,3,11
242,811,113,959,814,821,19,136,884,170,548,22,449,52,150,975,657,154,174,486
92,611,140,306,482,991,442,116,346,824,76,882,51,545,392,535,945,588,171,141
135,639,802,214,15,302,706,75,477,529,11,48,336,512,423,873,578,466,45,368
228,250,110,570,10,406,676,251,995,366,173,799,149,812,948,79,672,191,153,213
465,245,190,77,552,705,359,903,737,372,990,647,905,947,9,189,740,145,100,962
308,556,952,238,89,762,679,610,744,870,447,294,24,860,555,490,910,34,40,874
941,498,420,569,225,58,573,318,850,960,649,966,633,720,309,97,524,968,999,479
364,738,601,862,335,462,381,635,517,378,638,168,399,525,641,628,723,800,202,918
798,779,167,304,415,769,536,210,457,593,574,44,935,751,444,634,928,87,45,146
430,300,264,528,847,297,520,774,969,770,876,446,321,272,17,782,717,281,283,728
696,992,369,21,340,851,417,571,564,488,549,778,871,643,953,785,787,987,665,591
301,722,328,729,624,745,127,621,239,66,478,554,584,754,319,472,994,224,402,906
132,494,229,129,470,12,53,514,107,121,83,951,288,316,327,108,244,775,324,934
47,711,813,303,194,710,464,206,468,618,354,803,878,973,112,55,701,404,623,663
422,339,203,397,358,853,736,500,919,14,590,846,70,997,801,544,542,609,104,39
369,691,21,417,992,340,488,564,851,549,643,571,871,778,953,987,787,96,665,785
957,782,580,644,31,407,412,728,212,424,180,264,65,99,528,690,431,17,539,430
504,501,925,118,16,168,723,517,76,567,346,945,800,545,613,525,392,518,635,282
409,360,438,43,441,197,790,592,13,627,476,377,927,510,955,67,32,450,783,865
